pm25_t-5,pm10_t-5,co2_t-5,nox_t-5,sox_t-5,nhx_t-5,pm25_t-4,pm10_t-4,co2_t-4,nox_t-4,sox_t-4,nhx_t-4,pm25_t-3,pm10_t-3,co2_t-3,nox_t-3,sox_t-3,nhx_t-3,pm25_t-2,pm10_t-2,co2_t-2,nox_t-2,sox_t-2,nhx_t-2,pm25_t-1,pm10_t-1,co2_t-1,nox_t-1,sox_t-1,nhx_t-1,pm25,pm10,co2,nox,sox,nhx
12.590752554073568,26.737797160220204,432.2417769215924,14.826319252406607,6.571922325687887,4.473172960106687,12.93788722652783,28.934335111496573,416.39177003639514,13.758177391847433,6.494942308559996,3.4689563886119976,14.70503007077026,28.892156044248452,414.809612061488,14.781042780277831,8.557530648172829,5.4621955459921,10.746303832292444,28.486837070500307,445.4400848018997,12.321886227011287,7.482986937315595,2.8133247447245022,11.474787450551826,26.089368145475948,438.49901951678083,19.816127074811543,8.49415609725758,5.354054255426556,14.151806851065794,29.81459610369086,430.20357684548975,15.534824273498193,6.152630581736897,3.931579125171191
12.93788722652783,28.934335111496573,416.39177003639514,13.758177391847433,6.494942308559996,3.4689563886119976,14.70503007077026,28.892156044248452,414.809612061488,14.781042780277831,8.557530648172829,5.4621955459921,10.746303832292444,28.486837070500307,445.4400848018997,12.321886227011287,7.482986937315595,2.8133247447245022,11.474787450551826,26.089368145475948,438.49901951678083,19.816127074811543,8.49415609725758,5.354054255426556,14.151806851065794,29.81459610369086,430.20357684548975,15.534824273498193,6.152630581736897,3.931579125171191,13.60247846284874,25.72172536141241,455.71252478035086,15.846930292727373,8.081120617628052,3.1978282275413306
14.70503007077026,28.892156044248452,414.809612061488,14.781042780277831,8.557530648172829,5.4621955459921,10.746303832292444,28.486837070500307,445.4400848018997,12.321886227011287,7.482986937315595,2.8133247447245022,11.474787450551826,26.089368145475948,438.49901951678083,19.816127074811543,8.49415609725758,5.354054255426556,14.151806851065794,29.81459610369086,430.20357684548975,15.534824273498193,6.152630581736897,3.931579125171191,13.60247846284874,25.72172536141241,455.71252478035086,15.846930292727373,8.081120617628052,3.1978282275413306,16.608394162677985,27.832257747619167,443.8703141821246,17.431432745284823,8.879580544367156,3.4809382865486933
10.746303832292444,28.486837070500307,445.4400848018997,12.321886227011287,7.482986937315595,2.8133247447245022,11.474787450551826,26.089368145475948,438.49901951678083,19.816127074811543,8.49415609725758,5.354054255426556,14.151806851065794,29.81459610369086,430.20357684548975,15.534824273498193,6.152630581736897,3.931579125171191,13.60247846284874,25.72172536141241,455.71252478035086,15.846930292727373,8.081120617628052,3.1978282275413306,16.608394162677985,27.832257747619167,443.8703141821246,17.431432745284823,8.879580544367156,3.4809382865486933,14.515610140414866,27.589135487165954,457.0191024939046,17.293676754930715,8.248113135004068,3.7600547018559314
11.474787450551826,26.089368145475948,438.49901951678083,19.816127074811543,8.49415609725758,5.354054255426556,14.151806851065794,29.81459610369086,430.20357684548975,15.534824273498193,6.152630581736897,3.931579125171191,13.60247846284874,25.72172536141241,455.71252478035086,15.846930292727373,8.081120617628052,3.1978282275413306,16.608394162677985,27.832257747619167,443.8703141821246,17.431432745284823,8.879580544367156,3.4809382865486933,14.515610140414866,27.589135487165954,457.0191024939046,17.293676754930715,8.248113135004068,3.7600547018559314,13.858809682756554,29.793361111626304,448.4138782814378,17.1311851339854,9.407188917778921,4.620145845899404
14.151806851065794,29.81459610369086,430.20357684548975,15.534824273498193,6.152630581736897,3.931579125171191,13.60247846284874,25.72172536141241,455.71252478035086,15.846930292727373,8.081120617628052,3.1978282275413306,16.608394162677985,27.832257747619167,443.8703141821246,17.431432745284823,8.879580544367156,3.4809382865486933,14.515610140414866,27.589135487165954,457.0191024939046,17.293676754930715,8.248113135004068,3.7600547018559314,13.858809682756554,29.793361111626304,448.4138782814378,17.1311851339854,9.407188917778921,4.620145845899404,19.966473417240092,36.99422695630193,470.8587355302269,15.45422696850636,8.00029948959812,4.834393276980223
13.60247846284874,25.72172536141241,455.71252478035086,15.846930292727373,8.081120617628052,3.1978282275413306,16.608394162677985,27.832257747619167,443.8703141821246,17.431432745284823,8.879580544367156,3.4809382865486933,14.515610140414866,27.589135487165954,457.0191024939046,17.293676754930715,8.248113135004068,3.7600547018559314,13.858809682756554,29.793361111626304,448.4138782814378,17.1311851339854,9.407188917778921,4.620145845899404,19.966473417240092,36.99422695630193,470.8587355302269,15.45422696850636,8.00029948959812,4.834393276980223,16.935382072393764,24.950968241320233,470.31722751990947,18.329871387638825,10.102814776868996,3.8534356744533804
16.608394162677985,27.832257747619167,443.8703141821246,17.431432745284823,8.879580544367156,3.4809382865486933,14.515610140414866,27.589135487165954,457.0191024939046,17.293676754930715,8.248113135004068,3.7600547018559314,13.858809682756554,29.793361111626304,448.4138782814378,17.1311851339854,9.407188917778921,4.620145845899404,19.966473417240092,36.99422695630193,470.8587355302269,15.45422696850636,8.00029948959812,4.834393276980223,16.935382072393764,24.950968241320233,470.31722751990947,18.329871387638825,10.102814776868996,3.8534356744533804,17.873749876712534,33.114056953033085,452.786740424757,21.50274246028675,11.168244857287593,4.518358975578213
14.515610140414866,27.589135487165954,457.0191024939046,17.293676754930715,8.248113135004068,3.7600547018559314,13.858809682756554,29.793361111626304,448.4138782814378,17.1311851339854,9.407188917778921,4.620145845899404,19.966473417240092,36.99422695630193,470.8587355302269,15.45422696850636,8.00029948959812,4.834393276980223,16.935382072393764,24.950968241320233,470.31722751990947,18.329871387638825,10.102814776868996,3.8534356744533804,17.873749876712534,33.114056953033085,452.786740424757,21.50274246028675,11.168244857287593,4.518358975578213,15.240955888879618,26.719641331154662,467.50465423316166,20.781292353616486,8.682387570213606,6.800561815898296
13.858809682756554,29.793361111626304,448.4138782814378,17.1311851339854,9.407188917778921,4.620145845899404,19.966473417240092,36.99422695630193,470.8587355302269,15.45422696850636,8.00029948959812,4.834393276980223,16.935382072393764,24.950968241320233,470.31722751990947,18.329871387638825,10.102814776868996,3.8534356744533804,17.873749876712534,33.114056953033085,452.786740424757,21.50274246028675,11.168244857287593,4.518358975578213,15.240955888879618,26.719641331154662,467.50465423316166,20.781292353616486,8.682387570213606,6.800561815898296,17.353445606226018,30.644505910169386,466.75526703353995,21.628584308555176,8.775603006237418,6.50141251683438
19.966473417240092,36.99422695630193,470.8587355302269,15.45422696850636,8.00029948959812,4.834393276980223,16.935382072393764,24.950968241320233,470.31722751990947,18.329871387638825,10.102814776868996,3.8534356744533804,17.873749876712534,33.114056953033085,452.786740424757,21.50274246028675,11.168244857287593,4.518358975578213,15.240955888879618,26.719641331154662,467.50465423316166,20.781292353616486,8.682387570213606,6.800561815898296,17.353445606226018,30.644505910169386,466.75526703353995,21.628584308555176,8.775603006237418,6.50141251683438,19.015815028665962,35.82966586125386,476.5003859270823,17.77153849638386,10.850369401740817,5.325770905854937
16.935382072393764,24.950968241320233,470.31722751990947,18.329871387638825,10.102814776868996,3.8534356744533804,17.873749876712534,33.114056953033085,452.786740424757,21.50274246028675,11.168244857287593,4.518358975578213,15.240955888879618,26.719641331154662,467.50465423316166,20.781292353616486,8.682387570213606,6.800561815898296,17.353445606226018,30.644505910169386,466.75526703353995,21.628584308555176,8.775603006237418,6.50141251683438,19.015815028665962,35.82966586125386,476.5003859270823,17.77153849638386,10.850369401740817,5.325770905854937,16.843741488371474,33.258166690452214,455.6773985600281,17.16651900269892,11.152436467338752,5.0430286037963405
17.873749876712534,33.114056953033085,452.786740424757,21.50274246028675,11.168244857287593,4.518358975578213,15.240955888879618,26.719641331154662,467.50465423316166,20.781292353616486,8.682387570213606,6.800561815898296,17.353445606226018,30.644505910169386,466.75526703353995,21.628584308555176,8.775603006237418,6.50141251683438,19.015815028665962,35.82966586125386,476.5003859270823,17.77153849638386,10.850369401740817,5.325770905854937,16.843741488371474,33.258166690452214,455.6773985600281,17.16651900269892,11.152436467338752,5.0430286037963405,20.248883473877274,30.33460486219198,474.6997105798839,19.245913596986636,9.225883691439698,5.240634341793638
15.240955888879618,26.719641331154662,467.50465423316166,20.781292353616486,8.682387570213606,6.800561815898296,17.353445606226018,30.644505910169386,466.75526703353995,21.628584308555176,8.775603006237418,6.50141251683438,19.015815028665962,35.82966586125386,476.5003859270823,17.77153849638386,10.850369401740817,5.325770905854937,16.843741488371474,33.258166690452214,455.6773985600281,17.16651900269892,11.152436467338752,5.0430286037963405,20.248883473877274,30.33460486219198,474.6997105798839,19.245913596986636,9.225883691439698,5.240634341793638,18.647968851318172,31.924440631014065,480.93600366246574,19.96069605573317,9.504436298482034,5.84969887725303
17.353445606226018,30.644505910169386,466.75526703353995,21.628584308555176,8.775603006237418,6.50141251683438,19.015815028665962,35.82966586125386,476.5003859270823,17.77153849638386,10.850369401740817,5.325770905854937,16.843741488371474,33.258166690452214,455.6773985600281,17.16651900269892,11.152436467338752,5.0430286037963405,20.248883473877274,30.33460486219198,474.6997105798839,19.245913596986636,9.225883691439698,5.240634341793638,18.647968851318172,31.924440631014065,480.93600366246574,19.96069605573317,9.504436298482034,5.84969887725303,19.617617525539075,36.61165756841206,455.27692674380904,22.389388062067525,9.818717903702307,4.328966228771444
19.015815028665962,35.82966586125386,476.5003859270823,17.77153849638386,10.850369401740817,5.325770905854937,16.843741488371474,33.258166690452214,455.6773985600281,17.16651900269892,11.152436467338752,5.0430286037963405,20.248883473877274,30.33460486219198,474.6997105798839,19.245913596986636,9.225883691439698,5.240634341793638,18.647968851318172,31.924440631014065,480.93600366246574,19.96069605573317,9.504436298482034,5.84969887725303,19.617617525539075,36.61165756841206,455.27692674380904,22.389388062067525,9.818717903702307,4.328966228771444,19.349350594636686,32.8842769892707,463.5442992954528,17.167834559665838,8.931931398513463,5.209960145993741
16.843741488371474,33.258166690452214,455.6773985600281,17.16651900269892,11.152436467338752,5.0430286037963405,20.248883473877274,30.33460486219198,474.6997105798839,19.245913596986636,9.225883691439698,5.240634341793638,18.647968851318172,31.924440631014065,480.93600366246574,19.96069605573317,9.504436298482034,5.84969887725303,19.617617525539075,36.61165756841206,455.27692674380904,22.389388062067525,9.818717903702307,4.328966228771444,19.349350594636686,32.8842769892707,463.5442992954528,17.167834559665838,8.931931398513463,5.209960145993741,24.6090789820832,36.22726521598211,457.4971254585799,23.96362325198655,9.533609360048464,3.9143304989867325
20.248883473877274,30.33460486219198,474.6997105798839,19.245913596986636,9.225883691439698,5.240634341793638,18.647968851318172,31.924440631014065,480.93600366246574,19.96069605573317,9.504436298482034,5.84969887725303,19.617617525539075,36.61165756841206,455.27692674380904,22.389388062067525,9.818717903702307,4.328966228771444,19.349350594636686,32.8842769892707,463.5442992954528,17.167834559665838,8.931931398513463,5.209960145993741,24.6090789820832,36.22726521598211,457.4971254585799,23.96362325198655,9.533609360048464,3.9143304989867325,21.229286957559307,36.217117529761694,477.7079417058057,20.940265609877198,9.62399993676552,6.097715584916837
18.647968851318172,31.924440631014065,480.93600366246574,19.96069605573317,9.504436298482034,5.84969887725303,19.617617525539075,36.61165756841206,455.27692674380904,22.389388062067525,9.818717903702307,4.328966228771444,19.349350594636686,32.8842769892707,463.5442992954528,17.167834559665838,8.931931398513463,5.209960145993741,24.6090789820832,36.22726521598211,457.4971254585799,23.96362325198655,9.533609360048464,3.9143304989867325,21.229286957559307,36.217117529761694,477.7079417058057,20.940265609877198,9.62399993676552,6.097715584916837,19.492618343093223,34.62811353004687,490.0899954222812,20.754278061110185,10.036222535398384,6.461266291461535
19.617617525539075,36.61165756841206,455.27692674380904,22.389388062067525,9.818717903702307,4.328966228771444,19.349350594636686,32.8842769892707,463.5442992954528,17.167834559665838,8.931931398513463,5.209960145993741,24.6090789820832,36.22726521598211,457.4971254585799,23.96362325198655,9.533609360048464,3.9143304989867325,21.229286957559307,36.217117529761694,477.7079417058057,20.940265609877198,9.62399993676552,6.097715584916837,19.492618343093223,34.62811353004687,490.0899954222812,20.754278061110185,10.036222535398384,6.461266291461535,23.60488881918125,43.517259403654364,500.4507061993522,19.93559024445454,10.945214610100656,5.446461778906656
19.349350594636686,32.8842769892707,463.5442992954528,17.167834559665838,8.931931398513463,5.209960145993741,24.6090789820832,36.22726521598211,457.4971254585799,23.96362325198655,9.533609360048464,3.9143304989867325,21.229286957559307,36.217117529761694,477.7079417058057,20.940265609877198,9.62399993676552,6.097715584916837,19.492618343093223,34.62811353004687,490.0899954222812,20.754278061110185,10.036222535398384,6.461266291461535,23.60488881918125,43.517259403654364,500.4507061993522,19.93559024445454,10.945214610100656,5.446461778906656,19.86987048900268,39.489696765446496,488.68064629666003,19.001844445213187,11.389993627008883,7.619212893943299
24.6090789820832,36.22726521598211,457.4971254585799,23.96362325198655,9.533609360048464,3.9143304989867325,21.229286957559307,36.217117529761694,477.7079417058057,20.940265609877198,9.62399993676552,6.097715584916837,19.492618343093223,34.62811353004687,490.0899954222812,20.754278061110185,10.036222535398384,6.461266291461535,23.60488881918125,43.517259403654364,500.4507061993522,19.93559024445454,10.945214610100656,5.446461778906656,19.86987048900268,39.489696765446496,488.68064629666003,19.001844445213187,11.389993627008883,7.619212893943299,23.081043772924087,32.01502450133371,506.7384167622456,24.309657750838404,12.882158784271365,4.935038357098161
21.229286957559307,36.217117529761694,477.7079417058057,20.940265609877198,9.62399993676552,6.097715584916837,19.492618343093223,34.62811353004687,490.0899954222812,20.754278061110185,10.036222535398384,6.461266291461535,23.60488881918125,43.517259403654364,500.4507061993522,19.93559024445454,10.945214610100656,5.446461778906656,19.86987048900268,39.489696765446496,488.68064629666003,19.001844445213187,11.389993627008883,7.619212893943299,23.081043772924087,32.01502450133371,506.7384167622456,24.309657750838404,12.882158784271365,4.935038357098161,19.095735129124876,39.15232776842888,479.1638095384541,23.161711311261232,10.509183647703422,4.812007029337919
19.492618343093223,34.62811353004687,490.0899954222812,20.754278061110185,10.036222535398384,6.461266291461535,23.60488881918125,43.517259403654364,500.4507061993522,19.93559024445454,10.945214610100656,5.446461778906656,19.86987048900268,39.489696765446496,488.68064629666003,19.001844445213187,11.389993627008883,7.619212893943299,23.081043772924087,32.01502450133371,506.7384167622456,24.309657750838404,12.882158784271365,4.935038357098161,19.095735129124876,39.15232776842888,479.1638095384541,23.161711311261232,10.509183647703422,4.812007029337919,20.71046207305741,37.11011799262951,478.4435625411219,20.786912371372164,12.66773948390372,6.616411617554947
23.60488881918125,43.517259403654364,500.4507061993522,19.93559024445454,10.945214610100656,5.446461778906656,19.86987048900268,39.489696765446496,488.68064629666003,19.001844445213187,11.389993627008883,7.619212893943299,23.081043772924087,32.01502450133371,506.7384167622456,24.309657750838404,12.882158784271365,4.935038357098161,19.095735129124876,39.15232776842888,479.1638095384541,23.161711311261232,10.509183647703422,4.812007029337919,20.71046207305741,37.11011799262951,478.4435625411219,20.786912371372164,12.66773948390372,6.616411617554947,24.11231543656237,42.155289954137416,497.4344727597775,21.12843542069689,11.645307638186551,7.554635991054365
19.86987048900268,39.489696765446496,488.68064629666003,19.001844445213187,11.389993627008883,7.619212893943299,23.081043772924087,32.01502450133371,506.7384167622456,24.309657750838404,12.882158784271365,4.935038357098161,19.095735129124876,39.15232776842888,479.1638095384541,23.161711311261232,10.509183647703422,4.812007029337919,20.71046207305741,37.11011799262951,478.4435625411219,20.786912371372164,12.66773948390372,6.616411617554947,24.11231543656237,42.155289954137416,497.4344727597775,21.12843542069689,11.645307638186551,7.554635991054365,25.54728491878479,37.722940297264714,504.34316705220715,23.398782360213712,11.985712169744552,8.307043269347316
23.081043772924087,32.01502450133371,506.7384167622456,24.309657750838404,12.882158784271365,4.935038357098161,19.095735129124876,39.15232776842888,479.1638095384541,23.161711311261232,10.509183647703422,4.812007029337919,20.71046207305741,37.11011799262951,478.4435625411219,20.786912371372164,12.66773948390372,6.616411617554947,24.11231543656237,42.155289954137416,497.4344727597775,21.12843542069689,11.645307638186551,7.554635991054365,25.54728491878479,37.722940297264714,504.34316705220715,23.398782360213712,11.985712169744552,8.307043269347316,24.76484711514376,40.25880575097619,502.68812789594347,27.760153603342605,12.885874768548513,6.279809204467743
19.095735129124876,39.15232776842888,479.1638095384541,23.161711311261232,10.509183647703422,4.812007029337919,20.71046207305741,37.11011799262951,478.4435625411219,20.786912371372164,12.66773948390372,6.616411617554947,24.11231543656237,42.155289954137416,497.4344727597775,21.12843542069689,11.645307638186551,7.554635991054365,25.54728491878479,37.722940297264714,504.34316705220715,23.398782360213712,11.985712169744552,8.307043269347316,24.76484711514376,40.25880575097619,502.68812789594347,27.760153603342605,12.885874768548513,6.279809204467743,24.542572781957187,42.620489475132324,484.85321719055605,24.25468664400646,11.264212651804536,7.932952190215215
20.71046207305741,37.11011799262951,478.4435625411219,20.786912371372164,12.66773948390372,6.616411617554947,24.11231543656237,42.155289954137416,497.4344727597775,21.12843542069689,11.645307638186551,7.554635991054365,25.54728491878479,37.722940297264714,504.34316705220715,23.398782360213712,11.985712169744552,8.307043269347316,24.76484711514376,40.25880575097619,502.68812789594347,27.760153603342605,12.885874768548513,6.279809204467743,24.542572781957187,42.620489475132324,484.85321719055605,24.25468664400646,11.264212651804536,7.932952190215215,24.52342074952494,44.20530578351539,507.14900060989726,22.119342234467307,12.94522381653581,6.9313407767304485
24.11231543656237,42.155289954137416,497.4344727597775,21.12843542069689,11.645307638186551,7.554635991054365,25.54728491878479,37.722940297264714,504.34316705220715,23.398782360213712,11.985712169744552,8.307043269347316,24.76484711514376,40.25880575097619,502.68812789594347,27.760153603342605,12.885874768548513,6.279809204467743,24.542572781957187,42.620489475132324,484.85321719055605,24.25468664400646,11.264212651804536,7.932952190215215,24.52342074952494,44.20530578351539,507.14900060989726,22.119342234467307,12.94522381653581,6.9313407767304485,22.520342953938513,38.509663542651765,497.50806881404696,24.98590080650148,12.90514567554974,6.912799835737572
25.54728491878479,37.722940297264714,504.34316705220715,23.398782360213712,11.985712169744552,8.307043269347316,24.76484711514376,40.25880575097619,502.68812789594347,27.760153603342605,12.885874768548513,6.279809204467743,24.542572781957187,42.620489475132324,484.85321719055605,24.25468664400646,11.264212651804536,7.932952190215215,24.52342074952494,44.20530578351539,507.14900060989726,22.119342234467307,12.94522381653581,6.9313407767304485,22.520342953938513,38.509663542651765,497.50806881404696,24.98590080650148,12.90514567554974,6.912799835737572,24.389457311853803,41.609561619110316,519.7620521214661,25.28369858914788,13.407024128329759,8.084664962612301
24.76484711514376,40.25880575097619,502.68812789594347,27.760153603342605,12.885874768548513,6.279809204467743,24.542572781957187,42.620489475132324,484.85321719055605,24.25468664400646,11.264212651804536,7.932952190215215,24.52342074952494,44.20530578351539,507.14900060989726,22.119342234467307,12.94522381653581,6.9313407767304485,22.520342953938513,38.509663542651765,497.50806881404696,24.98590080650148,12.90514567554974,6.912799835737572,24.389457311853803,41.609561619110316,519.7620521214661,25.28369858914788,13.407024128329759,8.084664962612301,25.25962698069349,41.69074195596437,519.2438719082047,20.787131236729923,13.37962090521435,7.968905792986284
24.542572781957187,42.620489475132324,484.85321719055605,24.25468664400646,11.264212651804536,7.932952190215215,24.52342074952494,44.20530578351539,507.14900060989726,22.119342234467307,12.94522381653581,6.9313407767304485,22.520342953938513,38.509663542651765,497.50806881404696,24.98590080650148,12.90514567554974,6.912799835737572,24.389457311853803,41.609561619110316,519.7620521214661,25.28369858914788,13.407024128329759,8.084664962612301,25.25962698069349,41.69074195596437,519.2438719082047,20.787131236729923,13.37962090521435,7.968905792986284,28.646907769020746,41.658102754540174,508.69165439803294,26.42407358354729,15.721631798202353,5.855768647035852
24.52342074952494,44.20530578351539,507.14900060989726,22.119342234467307,12.94522381653581,6.9313407767304485,22.520342953938513,38.509663542651765,497.50806881404696,24.98590080650148,12.90514567554974,6.912799835737572,24.389457311853803,41.609561619110316,519.7620521214661,25.28369858914788,13.407024128329759,8.084664962612301,25.25962698069349,41.69074195596437,519.2438719082047,20.787131236729923,13.37962090521435,7.968905792986284,28.646907769020746,41.658102754540174,508.69165439803294,26.42407358354729,15.721631798202353,5.855768647035852,27.571658689689688,49.416965735918666,515.46434590201,26.42255305013541,12.804471071025066,9.024279043193232
22.520342953938513,38.509663542651765,497.50806881404696,24.98590080650148,12.90514567554974,6.912799835737572,24.389457311853803,41.609561619110316,519.7620521214661,25.28369858914788,13.407024128329759,8.084664962612301,25.25962698069349,41.69074195596437,519.2438719082047,20.787131236729923,13.37962090521435,7.968905792986284,28.646907769020746,41.658102754540174,508.69165439803294,26.42407358354729,15.721631798202353,5.855768647035852,27.571658689689688,49.416965735918666,515.46434590201,26.42255305013541,12.804471071025066,9.024279043193232,23.710100593797147,45.83806071077231,512.5234426705576,28.628593634149453,13.08709349725949,9.043407937062025
24.389457311853803,41.609561619110316,519.7620521214661,25.28369858914788,13.407024128329759,8.084664962612301,25.25962698069349,41.69074195596437,519.2438719082047,20.787131236729923,13.37962090521435,7.968905792986284,28.646907769020746,41.658102754540174,508.69165439803294,26.42407358354729,15.721631798202353,5.855768647035852,27.571658689689688,49.416965735918666,515.46434590201,26.42255305013541,12.804471071025066,9.024279043193232,23.710100593797147,45.83806071077231,512.5234426705576,28.628593634149453,13.08709349725949,9.043407937062025,28.236107637282053,41.34297627769838,525.0013497307859,31.285851888383153,13.170829322821467,7.15333177085228
